"CYP51A1","HS3ST1","SLC25A13","AASS","CHDH","AGPS","MRI1","HEXB","GALC","OAT","PFKP","ASNS","PLD1","PGM1","AKR1B1","SMOX","CERS4","PHGDH","XYLB","PTGS1","PLA2G3","CERK","NME3","NME4","SLC7A5","XYLT1","FAH","SQLE","GALK1","ALDOC","AADAT","SC5D","CHPT1","ENO2","GNPDA1","HGD","DHCR24","AGMAT","B4GALT2","B4GALT6","GDA","PPP1R3C","EPHX2","CHST3","PFKFB2","CHPF","HS3ST3B1","NT5C","ASL","SGPP1","IDUA","MPST","IVD","DCTD","CDO1","GAMT","ASS1","BHMT2","PSAT1","GLUL","HS6ST1","PAOX","QDPR","HK1","ST3GAL2","CBR1","HK2","ALDH4A1","CBS","GYG1","ALDH7A1","CRYL1","GPT2","CKB","TK2","ENTPD3","CERS6","HPSE","PC","CHST2","GPX2","B3GNT3","SLC36A4","NQO1","SGSH","PYCR1","NAT8L"
5.497293009,0.176322773,3.72900887,0.516015147,2.922197848,2.438292852,4.981852653,5.735251376,2.17951105,6.176322773,5.503030646,3.720278465,0.59454855,3.894332742,0.367371066,0.250961574,0.739848103,7.105384749,2.841973119,0.028569152,0.014355293,3.056583528,6.812883235,7.188934952,5.034743949,0.070389328,5.367021533,6.66860138,4.397802962,0.887525271,0,5.313245852,4.968551603,5.416501993,4.531069493,1.700439718,7.968666793,1.761285273,5.052676724,0.35614381,0.028569152,0.042644337,2.983677695,0.014355293,2.847996907,5.782146424,0.214124805,7.079271431,5.023698917,0.321928095,2.950468414,5.464014725,6.237066521,5.294620749,0.097610797,5.804776378,6.456477629,0,0.389566812,6.618679151,4.158660175,1.5360529,5.058316496,6.890811455,0.613531653,0.765534746,5.30487605,7.592232767,7.216066783,5.183486514,6.982651393,2.066950244,5.681730355,8.536169493,2.319039816,0.028569152,5.150965784,0.176322773,4.588564737,0.014355293,0.622930351,0.070389328,3.760220946,9.420528719,4.628773595,7.403778984,0.613531653
5.96208625,2.72900887,4.244125943,2.15704371,1.22650853,5.128458384,2.744161096,7.060587861,5.523248293,6.490249211,8.297833368,6.18646094,1.981852653,5.579843886,7.227567813,3.518535139,0.124328135,5.35473424,1.773996325,0.526068812,0.970853654,3.310340121,5.884842094,6.465321514,6.581803149,0.933572638,4.995484519,5.833396134,3.612352499,5.256633295,2.150559677,4.857483428,3.949534933,5.205548911,4.754353072,0.86393845,6.281141834,0.604071324,4.221103725,2.13093087,4.650764559,0.321928095,1.500802053,0.23878686,4.432291338,6.099715999,0.485426827,5.205548911,5.352264173,3.879705766,2.819668183,4.426264755,4.228049048,6.945560886,0.042644337,2.950468414,7.095397023,0.014355293,6.49217366,5.48864354,1.286881148,1.137503524,5.478648295,5.724650272,1.555816155,7.400623314,3.869871406,2.713695815,0.286881148,4.507160349,5.526381863,4.502712486,4.269781238,5.175524601,3.824767853,0.613531653,3.888499736,3.522306893,2.042644337,0,5.578032972,4.738767837,1.941106311,9.238404739,2.010779839,6.146288637,0.495695163
5.363871925,0,5.789207575,2.111031312,0.056583528,5.361417467,3.566815154,7.985557354,2.927896454,5.290940402,7.429699645,6.718224612,3.862947248,5.200457271,8.46797229,5.775050541,0.124328135,7.150864268,1.875780063,0.070389328,0.014355293,4.341985747,5.471512648,7.903761365,6.979339446,0.028569152,3.627606838,5.098453246,4.185866545,0.50589093,1.906890596,4.327687364,4.818134761,2.03562391,6.605109074,0.344828497,2.976363636,3.258518925,6.240886714,3.69265037,0.070389328,0.014355293,0.042644337,1.063502942,0.028569152,0.782408565,0.028569152,4.922197848,6.681730355,2.462052319,3.017921908,5.024142346,4.305240966,6.788816194,0.042644337,4.935459748,2.608809243,0.042644337,6.366147332,0.454175893,3.177917792,0.189033824,4.798050515,5.945092631,3.679198571,7.011450912,5.503030646,3.218781168,6.517118185,6.102028179,6.608217853,3.622930351,4.352617299,1.269033146,3.789729251,0.014355293,3.851998837,3.894332742,3.073820233,0.014355293,0.495695163,0.042644337,4.109360559,8.430703433,4.814037648,6.347842794,2.111031312
5.418189948,2.488000771,5.033863452,0.124328135,0.895302621,4.653633311,4.828326926,7.77267747,3.613531653,5.699329526,5.135452784,5.741466986,3.214124805,4.182692298,0.659924558,4.422233001,5.069100632,7.555586115,0.454175893,0.855989697,0.014355293,2.372952098,2.042644337,5.574404309,9.244530336,0.014355293,3.733354341,7.046141782,4.058316496,1.40599236,0.933572638,5.577126661,3.419538892,2.974529312,5.850249358,4.933572638,8.356275887,0.275007047,4.731726323,1.207892852,7.07585348,0.014355293,3.080657663,3.577730931,3.224966365,5.895060213,0.070389328,0.604071324,4.478324711,3.749534268,3.066950244,4.722466024,4.744699314,5.030336078,0.028569152,4.769242795,7.55956829,4.985044962,7.653418353,6.674827832,4.84899843,0.464668267,2.604071324,5.252854626,2.298658316,6.867155163,3.687060688,3.743084056,7.501757586,4.720825666,6.028790136,3.907852072,4.547203025,6.560256398,2.853995647,0.028569152,3.142413438,5.205157884,1.726831217,0.163498732,4.01346226,5.334854269,2.448900951,6.214707673,3.658782734,6.501120634,2.253989266
4.679761574,0,3.514753498,0.042644337,2.931683057,4.35473424,4.331991778,5.912649865,0.070389328,6.227471546,0.310340121,4.044394119,0.443606651,4.655351829,1.124328135,2.272023189,4.731726323,5.80451827,2.807354922,2.063502942,1.722466024,4.164303583,6.455656002,7.704733663,6.427103287,1.070389328,5.129695157,6.570918255,3.738767837,2.23878686,0.014355293,5.043519494,4.657068301,4.7473874,5.13627343,0.321928095,8.024751838,2.44625623,5.258518925,1.416839742,0.042644337,0.189033824,1.82374936,1.182692298,3.326249701,4.335569006,0.014355293,4.13093087,4.59454855,4.297925053,3.805292456,4.816599707,5.675815931,5.23572706,0.014355293,5.512858954,7.650908132,0.070389328,2.44625623,9.076227713,4.394376945,1.214124805,4.165107985,6.442611804,1.744161096,0.464668267,4.659924558,4.475084883,5.111031312,4.887525271,3.439623138,4.821710215,4.555816155,6.050719348,2.053111336,2.250961574,3.772941338,0.422233001,4.038260575,0.028569152,0.475084883,2.59454855,0.042644337,7.994466585,5.562547724,6.221103725,2.560714954
5.545350645,0,3.754887502,0.40053793,0.422233001,5.681449265,5.472162804,7.007644031,3.739848103,6.047232996,5.341985747,6.158862106,1.761285273,5.673273737,6.514911265,1.778208576,4.077242999,7.086826218,2.053111336,0.014355293,0.097610797,4.724650272,7.468338937,8.971543554,7.380417773,0.014355293,4.919340082,4.251719093,5.036063689,0.40053793,3.173127433,3.999098034,4.680886921,2.666756592,5.969012308,0.042644337,5.394719913,1.333423734,6.028790136,2.845991771,0.389566812,0.622930351,0.584962501,2.98550043,4.254745198,4.006298024,0.056583528,6.354557947,4.901108243,3.784503983,3.631104282,5.992315252,5.597829098,6.491372118,0.555816155,6.291677223,3.61117238,0,6.025028794,3.054848477,4.214124805,1.790772038,5.359661722,4.768184325,3.658782734,6.94016675,4.644433152,4.414812061,7.382580799,4.489928219,8.212812491,4.442280035,4.170726276,6.935695463,3.914564523,0.056583528,5.318316841,1.13093087,3.904965719,0.575312331,1.117695043,0.042644337,4.901108243,9.302021963,5.000901403,7.142311318,3.67468662
5.810443104,3.544732656,4.196921734,0.495695163,0.765534746,5.081083929,3.813524689,7.064688882,3.438292852,5.292781749,6.151777655,6.384913231,3.097610797,4.732811872,1.333423734,4.730639956,0.23878686,0.933572638,2.438292852,0.641546029,0.150559677,2.518535139,4.658211483,3.522306893,8.011674533,0.097610797,3.818646083,7.059182199,2.89917563,2.523561956,1.914564523,4.574707046,3.969933275,3.155425432,5.787380222,0.485426827,5.570766497,1.214124805,4.604664415,2.111031312,5.48188014,3.945794957,3.473786912,4.286881148,2.572889668,5.711770204,1.757023247,5.622051819,4.601102203,4.292781749,3.049630768,3.888499736,4.99095486,6.097189387,0.056583528,1.207892852,7.464341533,0.014355293,0.50589093,5.877007993,3.174725988,0.722466024,4.581351247,4.480911346,2.03562391,4.965322548,5.135863165,3.323370069,0.5360529,3.502075956,5.624393382,3.150559677,4.434294618,5.218781168,3.770829046,2.627606838,1.526068812,2.107687869,3.269033146,0.214124805,1.007195501,7.372952098,2.480265122,6.898208353,4.181897643,5.568336182,0.565597176
5.411426246,0.014355293,4.455491621,2.386810946,0.722466024,5.196528361,2.295723025,7.798633802,3.334854269,6.516645558,6.841973119,4.762348816,3.258518925,6.09212285,8.106275027,4.612352499,1.500802053,5.992315252,1.875780063,0.189033824,2.263034406,4.267535798,2.629939409,5.261154673,8.28965006,2.440952198,5.404630684,5.754353072,3.738767837,0.98550043,2.885574364,4.855989697,5.098874287,5.511910749,5.853247167,0.084064265,6.430452552,1.220329955,5.187451054,4.458775699,5.373300197,1.124328135,2.704871964,3.589763487,1.914564523,6.286881148,0.028569152,4.841469999,4.445594291,4.410748128,1.207892852,4.459431619,4.884109451,6.581803149,0,2.007195501,9.618587392,1.257010618,6.524659241,6.760886243,3.893362211,0.201633861,4.782408565,6.241840184,3.971773447,6.300123725,3.816599707,3.587364991,2.100977648,5.168722254,5.929317595,3.310340121,3.192194165,5.544423562,4.878234879,0.028569152,3.811471031,3.577730931,2.321928095,2.495695163,0.82374936,0.344828497,4.212569339,7.161887682,4.067810784,1.438292852,0.411426246
4.604664415,2.310340121,4.389566812,1.432959407,0.50589093,5.257010618,2.495695163,6.876639724,3.477677328,5.788424707,6.325890061,5.454504938,2.873813198,5.680605666,6.563005553,3.025028794,3.228049048,6.884597921,1.851998837,5.306699707,0.250961574,3.846994687,4.649615459,3.481557281,9.566225324,0.189033824,5.331633567,4.438958148,3.200064862,4.630521963,2.15704371,4.845991771,4.275007047,4.860962798,4.921245889,0.189033824,6.168922782,1.925999419,4.983677695,1.367371066,5.509062386,2.675815931,1.713695815,2.759155834,4.168321116,4.677508242,0.014355293,6.0721058,4.360364277,3.100977648,1.757023247,2.95419631,5.350850805,5.898208353,0,3.815575429,8.140165135,0.275007047,7.405396785,7.186262836,4.35614381,0.367371066,5.367720513,5.422905743,0.855989697,6.235344128,4.301587647,2.286881148,2.543495883,4.581351247,5.999323578,2.422233001,4.189824559,6.641546029,3.419538892,3.189033824,4.469885976,4.506525779,3.285402219,0.378511623,5.253989266,3.724650272,2.967168608,8.575841746,5.678635348,6.289281178,0.214124805
5.27686883,0,4.683134985,0.097610797,0.084064265,5.506525779,3.602884409,7.313790025,2.922197848,6.387328072,7.138425406,7.800317529,2.124328135,5.21218021,6.705010253,4.816599707,3.257010618,8.265005493,2.689299161,0.097610797,0,4.786073552,5.606738317,8.477474961,7.640244936,0.59454855,4.739848103,5.616475329,4.565597176,0.98550043,1.875780063,4.549669171,5.673839056,1.427606173,5.559491813,0.321928095,6.686360453,0.028569152,5.734980523,2.480265122,0.201633861,0.014355293,0.084064265,4.572283367,2.548436625,4.399854674,0.084064265,5.400196342,5.483170853,3.895302621,2.763411574,5.463687842,4.825785627,6.592008461,0.014355293,4.255500733,0.790772038,0.111031312,8.128613039,6.251340383,3.241840184,0.790772038,1.803227036,5.694601653,3.565597176,6.840840853,2.803227036,3.6622055,7.021923839,5.525442506,5.869871406,4.368768349,4.014355293,7.727920455,3.730096466,0.014355293,3.512226887,0.807354922,0.773996325,0.59454855,0.250961574,0.097610797,3.814550423,9.929598697,4.459431619,7.545350645,3.596935142
6.479295243,2.014355293,5.462379572,1.929790998,1.321928095,4.970853654,3.672425342,6.858727024,1.495695163,5.948834426,6.694183743,9.177170346,2.344828497,4.929317595,6.984931073,4.137503524,4.465974465,9.195101484,1.327687364,2.44625623,3.904965719,5.203984166,5.132165525,6.884109451,9.151118044,2.901108243,3.532316959,5.420886575,4.148120631,5.946262984,2.3305584,5.086189313,2.09085343,6.278356528,4.294988268,0.40053793,7.452529545,1.82374936,5.552438555,2.63691458,0.042644337,0.084064265,2.269033146,0.014355293,3.014355293,7.190318548,5.128458384,5.523875551,5.321567376,2.111031312,3.212569339,4.480265122,4.970393538,5.872336288,0,4.5987225,7.838132394,0.214124805,8.570804438,7.127014142,4.231893162,0.731183242,5.503348735,6.004051885,2.364572432,6.268284667,5.202809492,2.510961919,6.774918807,4.804776378,5.336640446,4.055716264,6.861583232,7.529977074,3.294253136,3.346247774,3.953265239,3.489286023,3.026800059,0.042644337,7.616475329,1.691534165,5.698218478,9.76420813,4.277240898,8.34020618,2.575312331
6.12742693,0.163498732,4.853995647,0.669026766,3.19061486,2.622930351,5.132165525,5.297191417,2.384049807,3.47118746,6.304511042,5.686780635,0.948600847,3.386810946,0.790772038,3.195347598,4.810957159,7.425341806,2.438292852,0.275007047,0,3.152183419,6.608069968,6.820689561,6.767787198,0.411426246,3.821710215,6.700023496,3.117695043,1.748461233,2.217230716,4.414812061,4.733354341,3.35614381,4.651338766,4.348374075,8.056962793,0.097610797,4.111865964,0.807354922,0.097610797,2.35614381,0.910732662,2.247927513,2.438292852,4.661635602,0.378511623,4.301587647,4.410748128,2.720278465,2.618238656,4.94016675,5.587964989,3.824767853,0.014355293,4.302319051,3.865918815,0.028569152,6.183685,5.494095545,4.618238656,1.50589093,5.358255587,6.934162625,1.021479727,0.321928095,4.779785005,6.777551222,4.241077458,5.651912745,6.049195106,3.850999395,4.09000653,2.40053793,3.351910961,0.757023247,4.66618849,0.097610797,3.634593268,0.056583528,1.790772038,0.028569152,3.426264755,7.952100554,4.087462841,7.726763112,1.641546029
5.606146078,0,6.176921112,0.378511623,1.021479727,4.515384461,4.586164246,6.111448698,3.365972428,6.545041683,5.603774686,5.881175155,2.865918815,5.463033855,7.483654573,1.361768359,3.435628594,5.98550043,2.691534165,0.028569152,0.056583528,4.085764554,6.400879436,8.515108449,5.846994687,0.014355293,4.201633861,6.955708021,5.008988783,3.82374936,2.207892852,5.561326136,5.648753033,5.315783575,5.028569152,0.084064265,8.287573874,3.085764554,5.645586386,3.443606651,0.028569152,0.650764559,4.191404729,1.687060688,3.468583317,5.35614381,0.014355293,5.250203656,4.216454865,2.989139007,3.182692298,5.13422094,4.458775699,6.382321407,3.791814071,5.970393538,2.944858446,0,5.284662185,3.47118746,3.201633861,1.794935663,4.46727948,4.401903472,3.859969548,6.000450772,1.887525271,3.363171077,3.764473551,5.507160349,6.340384235,3.772941338,3.851998837,7.530757457,4.388189537,0,2.792855352,0.097610797,3.221877081,0.250961574,0.333423734,0.042644337,3.721372659,7.338424415,4.974988112,7.088523257,3.311793718
7.177917792,0.111031312,5.836934011,2.998195503,0.042644337,5.055716264,5.023255352,7.604886762,0.5360529,7.418527302,8.284985997,4.144862143,3.586164246,7.412104045,7.701271802,3.892391026,0.933572638,7.972175672,3.977279923,0.321928095,0.056583528,5.698218478,3.320484678,7.306608579,7.95192577,0.956056652,6.464014725,6.836429131,4.821199978,1.10433666,3.379898164,5.197708158,6.035843816,7.27817065,6.495215464,0.176322773,8.37716714,1.182692298,5.489607157,3.455491621,0.056583528,0.070389328,2.570462931,3.792855352,3.537296067,6.108524457,0.014355293,6.102658131,5.005849076,2.613531653,2.577730931,4.836934011,4.087462841,5.981167667,0.070389328,5.521364878,0.622930351,0.163498732,6.474436043,5.442943496,3.192194165,0.042644337,7.115511897,6.834281417,3.882643049,7.780047576,5.363521544,4.248686627,2.776103988,5.303050085,6.185470146,5.020146573,3.452858965,4.599912842,4.161887682,0,2.550900665,1.646162657,5.007644031,2.98550043,0.807354922,0.042644337,3.196921734,10.72178277,5.414135533,5.938521046,4.401903472
5.672425342,1.22650853,3.555816155,1.761285273,0.432959407,6.643134662,4.976821852,6.57167681,2.845991771,4.863442934,7.276124405,4.00270252,1.914564523,6.610138984,5.463360886,2.09085343,4.937344392,6.657068301,0.669026766,6.763809907,0,3.252476214,6.484782623,6.016139703,2.776103988,0.070389328,4.13422094,4.625854931,4.459431619,0.516015147,1.163498732,6.083638879,3.554588852,4.854993017,4.689858236,2.003602237,9.189725741,0.526068812,4.298658316,2.22650853,4.7473874,1.09085343,3.215678597,1.722466024,3.160274831,7.005399988,0.286881148,5.836681593,5.766065051,1.700439718,4.795974694,4.067810784,6.075318693,5.020146573,0.189033824,4.185073638,8.494895575,5.023255352,5.483815777,7.939696741,5.054848477,1.831877241,5.43162296,4.782408565,1.516015147,7.074141463,5.056583528,2.560714954,8.75043902,4.116031993,6.6846785,2.87774425,3.608809243,7.112283109,3.3950628,1.327687364,4.405311683,3.343407822,4.080657663,1.220329955,0.516015147,4.042644337,4.719731057,8.665371451,5.49057013,5.803485376,3.264536431
4.375039431,0.378511623,3.528571319,2.893362211,0.028569152,4.417515003,3.410069692,6.862699341,1.22650853,6.077456652,8.432291338,6.143842354,1.516015147,4.99095486,7.237162149,4.388189537,0.097610797,7.953672657,2.003602237,4.259272487,0,4.486714373,5.437960088,7.116863758,6.318136041,0.014355293,5.874551087,5.097189387,4.492494152,3.825785627,1.691534165,3.590961241,4.788163657,5.771093252,6.091065078,0.201633861,6.402415217,1.163498732,5.435961895,2.454175893,0.070389328,0.014355293,0.028569152,0.150559677,1.40599236,6.01189812,0.028569152,5.819668183,5.248686627,3.288358562,1.163498732,4.414135533,4.580145484,6.05202456,2.370164281,5.962317655,0.604071324,0,6.246408087,5.876516947,2.485426827,0.757023247,4.911212202,6.50589093,2.618238656,6.537451388,5.588564737,3.160274831,4.51916445,5.239168879,6.014132087,4.815575429,4.540399306,2.361768359,3.541019153,2.879705766,3.124328135,1.769771739,3.447579197,1.731183242,0.333423734,0.056583528,3.070389328,6.417515003,4.167518504,7.374170076,3.513490746
5.328405659,2.748461233,4.418864577,0.790772038,4.161887682,5.367720513,3.851998837,7.547357282,0.028569152,5.510012465,4.912649865,7.555202634,3.531069493,1.432959407,1.111031312,5.695715489,0.111031312,6.302319051,2.695993813,0.111031312,0.014355293,3.422233001,4.49057013,6.766330131,7.707221069,1.726831217,4.895302621,4.858975614,3.913607512,3.279471296,3.10433666,4.524815928,3,2.370164281,5.541328977,4.63691458,6.325350433,3.886550147,4.426264755,0.799087306,5.67468662,0.014355293,5.557655155,0.799087306,3.319039816,5.586164246,0.275007047,6.424754167,5.252854626,2.372952098,4.252476214,5.48058827,5.320845668,6.580597764,0,0.575312331,8.306289585,0.042644337,7.57856139,4.768184325,3.396433531,0.163498732,5.846994687,4.008988783,3.221877081,5.140369671,3.697106574,3.477677328,1.50589093,4.508428653,6.528727582,5.880930361,6.372603915,2,3.407352751,0.028569152,4.675251386,0.367371066,3.070389328,0.014355293,9.82456103,6.044831233,0.50589093,9.200653436,4.311067102,6.953148813,0.35614381
4.9202933,0.575312331,4.740387932,2.752748591,3.967168608,4.997292408,3.464668267,7.669310286,1.454175893,5.701826258,5.807097275,5.458119481,5.260778432,4.254745198,3.971773447,4.565597176,1.097610797,4.605849867,2.22650853,0.584962501,0,3.689299161,5.032100843,5.401562207,5.139142019,2.039138394,4.027684877,6.130313146,4.831877241,3.787641414,2.883620816,4.827310944,4.752213368,1.682573297,5.595443985,5.003602237,6.759289016,4.153805336,3.936402378,1.704871964,3.488000771,0.084064265,3.754887502,0.310340121,3.808385051,6.072748952,0.111031312,6.103917211,5.793375711,0.695993813,2.350497247,6.298658316,5.095502518,5.7473874,0,0.555816155,7.86814348,0.422233001,4.59275601,6.890081838,3.484138131,0.678071905,4.845991771,2.316145742,4.000901403,6.844988157,4.055716264,5.091699834,1.22650853,5.543495883,6.063934306,7.617798026,5.251719093,4.624100895,2.572889668,0.042644337,5.474111514,2.550900665,3.977279923,0.176322773,10.37655954,5.209453366,0.622930351,9.637548664,4.714245518,6.61117238,0.056583528
5.137503524,2.454175893,4.708739041,1.794935663,1.839959587,5.565901767,4.13996057,7.405652061,3.845991771,5.125568452,7.329303025,5.977508905,2.22342255,4.206330648,1.195347598,2.13422094,0.389566812,4.456806149,1.372952098,0.189033824,0,4.106013238,5.069530325,5.457134594,7.378598321,1.422233001,3.842978832,5.584060534,3.941106311,3.257010618,2.080657663,5.008540672,3.288358562,4.20867332,5.645298164,0.250961574,6.95930649,1.182692298,4.23572706,1.49057013,7.522306893,0.014355293,2.485426827,2.150559677,3.976363636,5.361768359,0.042644337,6.131959823,5.160274831,2.319039816,3.019701914,3.513490746,4.470536865,5.819412726,0.432959407,0.545968369,8.236301267,0.028569152,7.206819018,6.566358533,2.908812908,0.956056652,4.43162296,3.198494154,1.531069493,6.019257119,3.142413438,2.269033146,0.22650853,5.458119481,5.723285505,1.40053793,4.536674618,5.168321116,2.687060688,0.137503524,3.748461233,1.992768431,3.211012193,0.014355293,0.847996907,5.820434284,2.761285273,9.002561889,4.331991778,6.64096791,1.097610797
6.794155898,3.005399988,4.974529312,2.22650853,2.339137385,5.432291338,4.433627167,6.894454013,2.358958826,2.307428525,6.358958826,3.883620816,1.673556424,5.168722254,7.437710466,2.742006211,0.201633861,7.616769366,2.673556424,0.137503524,0,0.555816155,3.042644337,1.028569152,3.313245852,2.333423734,4.853995647,7.166012402,3.323370069,2.50589093,3.298658316,6.639810978,5.208283138,2.879705766,6.587665021,0.23878686,7.745439037,1.201633861,5.201633861,1.895302621,1.974529312,4.032982417,1.367371066,3.916476644,2.992768431,4.618238656,0.014355293,5.115615931,4.801158656,4.037382222,2.702657543,4.551516018,5.822475232,6.078097423,0,4.353323291,5.785288981,0.028569152,5.506208389,8.430201626,5.212958363,1.09085343,4.616475329,6.238404739,1.726831217,6.594100624,5.468257468,5.106013238,3.827819025,5.234961095,5.960928667,4.072963272,4.067810784,3.89917563,3.63343121,2.750606505,4.478324711,0.575312331,1.5360529,1.89917563,9.164203001,4.444932049,3.503348735,8.356363931,5.06436554,5.358255587,0.464668267
5.007644031,2.060047384,4.657640005,1.232660757,3.234194723,5.229203358,4.502712486,5.523561956,2.304511042,6.284292026,4.211012193,4.831370588,2.370164281,3.544732656,5.196134881,3.390942773,0.137503524,3.832890014,3.308885057,0.59454855,0.014355293,4.023255352,4.832383717,4.930264245,6.81672769,2.786596362,3.59454855,5.359661722,3.514753498,2.704871964,3.443606651,4.942514505,4.258518925,4.363871925,5.782670659,2.327687364,7.155425432,3.195347598,4.307428525,3.160274831,4.905928478,0.070389328,1.752748591,0.584962501,4.032100843,7.650333754,0.070389328,5.767125077,4.906890596,3.158660175,3.485426827,4.386121157,5.414812061,5.945326777,0.097610797,1.124328135,6.646306689,0.189033824,5.43496176,7.783784026,3.665620164,1.722466024,4.912170803,4.683134985,3.008988783,6.04701482,2.883620816,2.950468414,0.782408565,4.672990994,5.496334513,2.321928095,4.135042286,3.087462841,3.212569339,0.028569152,5.129283017,0.389566812,2.731183242,0.056583528,7.545736753,5.256633295,2.845991771,8.576975554,1.66448284,6.999323578,0.298658316
6.531381461,0.887525271,5.008092421,2.021479727,4.257764969,4.172327492,4.277240898,6.294988268,2.469885976,5.239550797,5.783456654,5.020591095,2.927896454,5.128458384,0.604071324,3.272023189,0.163498732,4.702103407,2.735522177,1.803227036,0,3.182692298,4.069530325,4.203984166,4.416164165,1.974529312,4.950468414,6.602142091,4.957914599,6.730368236,2.232660757,5.039138394,5.636624621,3.892391026,4.773468928,3.557042415,6.200653436,3.639232163,4.454175893,1.669026766,4.889473543,0.042644337,4.99004722,0.014355293,2.456806149,5.279842694,0.070389328,5.286511558,6.108524457,2.319039816,2.720278465,5.080231272,5.154615611,5.783718558,0,1.350497247,6.829215325,0.028569152,5.765799923,7.156639311,3.14404637,0.189033824,4.757023247,3.965322548,1.859969548,6.419707421,5.390254956,3.574101508,1.03562391,4.665620164,4.855989697,6.820178962,4.447579197,7.068778278,1.786596362,0.124328135,5.557961427,1.350497247,3.03562391,0,9.456477629,4.965784285,2.23878686,8.116759813,4.09592442,6.353852559,0.176322773
5.262282806,0.687060688,4.383358695,0.097610797,1.922197848,5.289465631,5.23457796,6.458939707,0.176322773,7.158963061,6.244887059,6.083213368,2.422233001,6.203005338,8.47208155,4.482848283,4.547819957,8.651984476,1.565597176,0.722466024,0,4.531069493,5.069100632,5.49057013,6.865176497,0.150559677,4.255500733,5.418864577,3.846994687,1.22650853,2.046141782,6.551054528,3.631104282,3.358958826,4.808899839,0.50589093,8.52195371,0.773996325,5.727920455,1.321928095,2.266036894,3.700439718,1.560714954,3.59812696,3.766595162,5.456806149,0.432959407,5.301587647,4.40599236,3.411426246,2.700439718,5.700717133,4.425593578,5.112700133,0.028569152,3.443606651,9.0321284,1.232660757,7.277612871,8.370513052,5.355086762,1.070389328,3.988230223,6.652056204,1.691534165,7.181003133,4.464014725,4.54225805,6.199279721,5.290940402,6.374517881,3.042644337,6.367371066,5.363171077,3.046141782,0.070389328,3.599317794,2.46727948,5.023255352,0.070389328,0.992768431,5.516330387,3.317593505,7.539391485,4.543495883,6.087250665,0.516015147
4.649040566,0.782408565,4.138323004,2.021479727,0.5360529,5.126394738,4.010779839,7.141800612,4.359661722,5.21218021,7.553437306,5.667608326,0.925999419,4.334854269,7.05017516,2.241840184,3.992768431,7.803227036,2.797012978,0.111031312,0,4.720825666,5.198101209,8.518181031,6.668743189,0.970853654,4.773996325,5.770036139,4.700994494,0.695993813,2.773996325,3.968090752,5.025471815,5.695158678,6.279842694,0.056583528,5.848748115,0.042644337,4.720825666,3.060047384,0.189033824,0.604071324,1.883620816,2.622930351,3.532316959,4.139142019,0.782408565,5.065658471,3.023255352,3.776103988,2.754887502,4.983221651,5.06995989,6.171927354,2.786596362,5.397118409,3.82984956,0.150559677,6.595891494,7.328315892,3.49441561,0.659924558,3.743084056,4.902073579,3.847996907,6.079378111,3.526068812,3.374343989,5.279471296,4.607626221,7.101923161,4.324810603,4.292045492,6.403438163,3.699329526,0.014355293,4.263034406,1.929790998,2.518535139,0.097610797,0.757023247,0.097610797,3.548436625,4.925999419,4.302319051,6.562242424,3.803227036
6.01368557,1.042644337,4.87774425,0.731183242,0.411426246,3.671293372,3.916476644,8.279564154,3.116031993,6.036283528,7.367108924,5.078524445,2.912649865,5.392317423,7.610581958,4.244125943,0.310340121,5.124741692,2.432959407,0.189033824,0,4.50589093,5.477029653,7.427187114,7.083213368,0.176322773,3.300123725,7.483735178,3.61117238,3.890446693,0.722466024,4.683696454,4.336997417,4.690975738,5.890933022,0.214124805,7.27640361,1.163498732,5.860962798,0.790772038,0.070389328,4.216454865,0.895302621,5.347311316,2.14404637,5.023698917,0.731183242,5.285772093,3.047887329,3.707082992,0.722466024,5.272023189,4.109360559,5.782670659,0.176322773,3.71259578,5.370164281,1.207892852,6.627752734,5.700994494,3.415488271,2.053111336,4.576522138,6.490890979,3.553360503,6.853870927,5.239550797,3.276496666,4.890446693,5.599317794,6.941341105,2.09423607,4.43162296,5.214124805,4.155425432,0.028569152,3.132576843,4.915520901,3.970853654,1.5360529,0.475084883,0.097610797,4.270528942,10.01611184,4.181897643,6.135452784,2.283921772
5.618532334,0.124328135,5.809157165,0.432959407,0.82374936,6.581803149,4.253232939,6.863814587,4.048759312,6.095080492,6.004051885,8.936991209,4.139142019,5.62556274,5.709290636,4.153805336,4.484782623,8.352043426,1.459431619,2.13422094,0.831877241,4.22342255,5.131342539,5.552131108,8.528141509,0.250961574,4.331275267,5.121015401,2.976363636,2.241840184,1.570462931,5.539469035,4.274261661,2.09423607,5.415826257,4.64731451,6.190219764,0.124328135,5.031218731,2.95419631,7.409815196,0.678071905,2.153805336,3.815575429,2.459431619,5.936402378,0.042644337,5.862451391,5.585263031,3.739848103,4.218781168,4.738767837,6.515069014,5.762083004,0.097610797,3.538538164,6.523091435,0.526068812,8.447413892,7.224580566,6.403778984,0.443606651,4.308885057,5.09212285,3.442280035,4.717539343,4.745775149,2.336283388,7.587440004,5.038260575,6.444600814,4.061776198,6.288173968,4.457462965,5.125155131,0.137503524,3.683696454,1.879705766,2.680324357,1.384049807,1.454175893,3.102658131,3.367371066,7.698704667,4.813011549,6.878725341,2.735522177
